GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1001333.0,110014433700,2023.0,"Rio Nogales Power Project, LP",711 RIO NOGALES DRIVE,SEGUIN,TX,78155,Guadalupe,CPS ENERGY,145 Navarro,San Antonio,TX,78205,100.0,221112
1001334.0,110012628255,2023.0,"Wolf Hollow I, LP",9201 WOLF HOLLOW COURT,GRANBURY,TX,76048,Hood,TEXGEN POWER LLC,"11200 Westheimer Road, Suite 1025",Houston,TX,77042,100.0,221112
1001335.0,110021082816,2023.0,Hays Energy Facility,1601 FRANCIS HARRIS LN,SAN MARCOS,TX,78666,Hays,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112
1001337.0,110071159974,2023.0,Worthington Generation,3 MI S OF WORTHINGTON HWY 57,WORTHINGTON,IN,47471,Greene,HOOSIER ENERGY REC INC,2501 South Cooperative Way,Bloomington,IN,47402,100.0,221112
1001338.0,110070296700,2023.0,Lake Road Generating Company,56 ALEXANDER PARKWAY,DAYVILLE,CT,06241,Windham,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112
1001339.0,110002932328,2023.0,La Paloma Generating Plant,1760 WEST SKYLINE ROAD,MCKITTRICK,CA,93251,Kern,CXA LA PALOMA LLC,1760 West Skyline Road,Mckittrick,CA,93251,100.0,221112
1001340.0,110005971733,2023.0,Lost Pines 1,256 POWER PLANT ROAD,BASTROP,TX,78602,Bastrop,LOWER COLORADO RIVER AUTHORITY,3700 Lake Austin Blvd,Austin,TX,78703,50.0,221112
1001341.0,110043808421,2023.0,Bluegrass Generating Station,3095 Commerce Parkway,LA GRANGE,KY,40031,Oldham,EAST KENTUCKY POWER COOPERATIVE INC,4775 Lexington Road,Winchester,KY,40391,100.0,221112
1001342.0,110007042565,2023.0,Calcasieu Plant,1519 DAVISON ROAD,SULPHUR,LA,70665,Calcasieu,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100.0,221112
1001343.0,110017413119,2023.0,Broad River Energy Center,1124 VICTORY TRAIL ROAD,GAFFNEY,SC,29340,Cherokee,SOUTHWEST GENERATION OPERATING CO LLC,600Seventeenth Street Suite 2400S,Denver,CO,80202,100.0,221112
1001345.0,110015655209,2023.0,Granite Ridge Energy,21 NORTH WENTWORTH AVE,LONDONDERRY,NH,03053,Rockingham,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112
1001347.0,110012534766,2023.0,Acadia Power Station,30385 CROWLEY EUNICE HWY,EUNICE,LA,70535,Acadia,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,50.0,221112
1001350.0,110033008876,2023.0,"South Point Energy Center, LLC",3779 COURTWRIGHT RD,MOHAVE VALLEY,AZ,86440,Mohave,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112
1001351.0,110015854609,2023.0,Dogwood Energy Facility,25111 E 175TH ST,PLEASANT HILL,MO,64080,Cass,DOGWOOD POWER MANAGEMENT LLC,8840 Stanford Blvd,Columbia,MD,21045,100.0,221112
1001352.0,110071161798,2023.0,"Rathdrum Power, LLC",9924 WEST LANCASTER ROAD,RATHDRUM,ID,83858,Kootenai,POLARIS RATHDRUM LLC,"C/O Tyr Energy, 7500 College Blvd. Suite 400",Overland Park,KS,66210,100.0,221112
1001353.0,110007399644,2023.0,Nelson Energy Center,1311 Nelson Road,Rock Falls,IL,61071,Lee,INVENERGY LLC,"1 S. Wacker Drive, Suite 1800",Chicago,IL,60606,100.0,221112
1001354.0,110002073005,2023.0,Cordova Energy Company,24712 192ND AVE NORTH,CORDOVA,IL,61242,Rock Island,GREGORY E ABEL REVOCABLE TRUST,164 Jennifer Drive,Rotonda West,FL,33947,1.0,221112
1001356.0,110071161800,2023.0,Ontelaunee Energy Center,5115 POTTSVILLE PIKE,READING,PA,19605,Berks,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112
1001357.0,110016774864,2023.0,Caledonia,255 LONE OAK RD,STEENS,MS,39766,Lowndes,US GOVERNMENT,,,,,,221112
1001358.0,110071161801,2023.0,Riverside Generating Company,25038 HWY 23,CATLETTSBURG,KY,41129,Lawrence,"LS Power Development, LLC","One Tower Center Blvd., 21st Floor",East Brunswick,NJ,08816,100.0,221112
1001359.0,110043787701,2023.0,Elwood Energy Facility,24391 PATTERSON RD,ELWOOD,IL,60421,Will,J POWER USA DEVELOPMENT CO LTD,"1900 East Golf Road, Suite 1030",Schaumburg,IL,60173,100.0,221112
1001360.0,110000467129,2023.0,Arapahoe Combustion Turbine Facility,2601 SOUTH PLATTE RIVER ROAD,DENVER,CO,80223,Denver,SOUTHWEST GENERATION OPERATING CO LLC,"600 17th Street, Suite 2400S",Denver,CO,80202,100.0,221112
1001361.0,110018482747,2023.0,"Gibson City Energy Center, LLC",545 N JORDAN DR,GIBSON CITY,IL,60936,Ford,"Tremolo Energy, LLC","3033 Wilson Boulevard, Suite 700",Arlington,VA,22201,100.0,221112
1001362.0,110009387207,2023.0,Pinckneyville Power Plant,4646 WHITE WALNUT ROAD,PINCKNEYVILLE,IL,62274,Perry,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63101,100.0,221112
1001363.0,110017743245,2023.0,Corpus Christi Energy Center,3952 BUDDY LAWRENCE DRIVE,CORPUS CHRISTI,TX,78407,Nueces,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112
1001365.0,110071159561,2023.0,Odessa-Ector Generating Station,"2200 EAST I-20, Service Road South",ODESSA,TX,79766,Ector,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112
1001366.0,110002929706,2023.0,"Los Medanos Energy Center, LLC",750 EAST THIRD ST,PITTSBURG,CA,94565,Contra Costa,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112
1001367.0,110010821753,2023.0,Hinds Energy Facility,3889 BEASLEY ROAD,JACKSON,MS,39213,Hinds,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100.0,221112
1001368.0,110024952176,2023.0,Oswald Generating Station,17400 HWY 365,Little Rock,AR,72206,Pulaski,ARKANSAS ELECTRIC COOPERATIVE CORP,1 Cooperative Way,Little Rock,AR,72209,100.0,221112
1001369.0,110070081788,2023.0,Lincoln Generating Facility,27155 SOUTH KANKAKEE Street,MANHATTAN,IL,60442,Will,EARTHRISE LEGATO LLC,"3033 Wilson Boulevard, Suite 700",Arlington,VA,22201,100.0,221112
1001370.0,110008972763,2023.0,"Ennis Power Company, LLC",4001 WEST ENNIS AVE,ENNIS,TX,75119,Ellis,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112
1001371.0,110001996902,2023.0,Wheatland Generating Facility LLC,480 NORTH HALL ROAD,WHEATLAND,IN,47597,Knox,DUKE ENERGY CORP,550 S Tryon Street,Charlotte,NC,28202,100.0,221112
1001372.0,110021138348,2023.0,Freestone Power Generation,1366 FM 488,FAIRFIELD,TX,75840,Freestone,RAYBURN COUNTY ELECTRIC COOP,980 Sids Road,Rockwall,TX,75032,25.0,221112
1001373.0,110020497540,2023.0,Greenville Electric Gen Station,5119 SEBRING WARNER ROAD,GREENVILLE,OH,45331,Darke,BUCKEYE POWER INC,6677 Busch Blvd,Columbus,OH,43229,100.0,221112
1001374.0,110021089061,2023.0,Montpelier Electric Gen Station,8495 SOUTH 450 WEST,PONETO,IN,46781,Wells,ROCKLAND POWER PARTNERS II LP,"24 Waterway Avenue, Suite 400",The Woodlands,TX,77380,100.0,221112
1001375.0,110071159531,2023.0,Jack County Generation Facility,HENDERSON RANCH RD,JACKSBORO,TX,76458,Jack,"LS Power Development, LLC","One Tower Center Blvd., 21st Floor",East Brunswick,NJ,08816,100.0,221112
1001376.0,110016713573,2023.0,Liberty Electric Power Plant,1000 Industrial Highway,Edddystone,PA,19022,Delaware,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112
1001377.0,110012262078,2023.0,Marshall,6264 INDUSTRIAL PARKWAY,CALVERT CITY,KY,42029,Marshall,US GOVERNMENT,,,,,,221112
1001378.0,110005971145,2023.0,Handsome Lake Energy,173 Cornplanter Lane,KENNERDELL,PA,16374,Venango,CONSTELLATION ENERGY CORP,1310 Point Street,Baltimore,MD,21231,100.0,221112
1001379.0,,2023.0,Audrain Power Plant,40897 HIGHWAY P,VANDALIA,MO,63382,Audrain,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63101,100.0,221112
1001380.0,110007399537,2023.0,"Lee County Generating Station, LLC",1674 RED BRICK RD,DIXON,IL,61021,Lee,BRUCE POWER LLC,"24 Water Way Avenue, Suite 400",The Woodlands,TX,77380,100.0,221112
1001381.0,110071161590,2023.0,Shelby County Energy Center,3575 E 400 North Road,NEOGA,IL,62447,Shelby,SHELBY COUNTY ENERGY CENTER LLC,3575 E 400 North Road,Neoga,IL,62447,100.0,221112
1001382.0,110028032126,2023.0,Darby Electric Generating Station,12509 ADKINS ROAD,MOUNT STERLING,OH,43143,Pickaway,LIGHTSTONE GENERATION LLC,500 Alexander Park Drive,Princeton,NJ,08540,100.0,221112
1001383.0,110005972224,2023.0,Tait Electric Generating Station,2101 ARBOR BOULEVARD,DAYTON,OH,45439,Montgomery,ROCKLAND POWER PARTNERS II LP,"24 Waterway Avenue, Suite 400",The Woodlands,TX,77380,100.0,221112
1001384.0,110040957364,2023.0,Crete Energy Park,25400 HARTMAN DRIVE,CRETE,IL,60417,Will,EARTHRISE LEGATO LLC,"3033 Wilson Boulevard, Suite 700",Arlington,VA,22201,100.0,221112
1001385.0,110071159602,2023.0,"Advanced Specialty Gases, LLC",135 Catron Dr.,Reno,NV,89512,WASHOE COUNTY,IWATANI CORP AMERICA,2200 Post Oak Blvd,Houston,TX,77056,100.0,325120
1001386.0,110043973153,2023.0,LIBERTY UTILITIES - GEORGIA,2300 Victory Dr.,Columbus,GA,31901,DALLAS COUNTY,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100.0,221210
1001387.0,110043973153,2023.0,Liberty Utilities - Keokuk Office,2547 Hilton Road,Keokuk,IA,52632,DALLAS COUNTY,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100.0,221210
1001388.0,110071162238,2023.0,Atmos Energy Corporation - Kansas,5430 LBJ Freeway,Dallas,TX,75240,DALLAS COUNTY,ATMOS ENERGY CORP,5430 Lbj Freeway,Dallas,TX,75240,100.0,221210
1001389.0,110043973153,2023.0,Atmos Energy Corporation - Kentucky,5430 LBJ Freeway,Dallas,TX,75240,DALLAS COUNTY,ATMOS ENERGY CORP,5430 Lbj Freeway,Dallas,TX,75240,100.0,221210
1001390.0,110043973153,2023.0,Atmos Energy Corporation - Louisiana,5430 LBJ Freeway,Dallas,TX,75240,DALLAS COUNTY,ATMOS ENERGY CORP,5430 Lbj Freeway,Dallas,TX,75240,100.0,221210
1001391.0,110071159496,2023.0,Atmos Energy Corporation - Mississippi,5430 LBJ Freeway,Dallas,TX,75240,DALLAS COUNTY,ATMOS ENERGY CORP,5430 Lbj Freeway,Dallas,TX,75240,100.0,221210
1001392.0,110071161608,2023.0,Edward L Addison Generating Plant,95 Edward L Addison Parkway,THOMASTON,GA,30286,Upson,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,100.0,221112
1001393.0,110015804511,2023.0,Jackson Generating Station,2219 CHAPIN ST,JACKSON,MI,49203,Jackson,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100.0,221112
1001394.0,110067545268,2023.0,Tenaska Lindsay Hill,3405 COUNTY ROAD 26,BILLINGSLEY,AL,36006,Autauga,TENASKA ALABAMA PARTNERS LP,14302 Fnb Parkway,Omaha,NE,68154,100.0,221112
1001395.0,,2023.0,Liberty Utilities - Hannibal Office,2 Industrial Loop Drive,Hannibal,MO,63401,,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100.0,221210
1001396.0,110038917633,2023.0,Ceredo Generating Station,1662 WALKER BRANCH ROAD,HUNTINGTON,WV,25704,Wayne,AMERICAN ELECTRIC POWER CO INC,1 Riverside Plaza,Columbus,OH,43215,100.0,221112
1001397.0,110024834036,2023.0,Aurora Generating Station,2909 NORTH EOLA ROAD,AURORA,IL,60504,Dupage,"LS Power Development, LLC","One Tower Center Blvd., 21st Floor",East Brunswick,NJ,08816,100.0,221112
1001398.0,110071159497,2023.0,Atmos Energy Corporation - Texas,5430 LBJ Freeway,Dallas,TX,75240,DALLAS COUNTY,ATMOS ENERGY CORP,5430 Lbj Freeway,Dallas,TX,75240,100.0,221210
1001399.0,110017420398,2023.0,Arlington Valley Energy Facility,39027 W ELLIOT ROAD,ARLINGTON,AZ,85322,Maricopa,ARLINGTON VALLEY LLC,39027 WEST ELLIOT RD,Arlington,AZ,85322,100.0,221112
1001400.0,110012515812,2023.0,Front Range Power Plant,6615 GENERATION DRIVE,FOUNTAIN,CO,80817,El Paso,COLORADO SPRINGS UTILITIES,"121 South Tejon Street, Suite 200",Colorado Springs,CO,80903,100.0,221112
1001401.0,110017413422,2023.0,Wolf Hills Energy,14555 INDUSTRIAL PARK RD,BRISTOL,VA,24202,Washington,MIDDLE RIVER POWER LLC,"200 W Madison Street, Suite 3810",Chicago,IL,60606,100.0,221112
1001402.0,110071159498,2023.0,Atmos Energy Corporation- Virginia,5430 LBJ Freeway,Dallas,TX,75240,DALLAS COUNTY,ATMOS ENERGY CORP,5430 Lbj Freeway,Dallas,TX,75240,100.0,221210
1001403.0,110071159821,2023.0,MJMEUC GENERATING STATION 1,809 North Pine Street,LADDONIA,MO,63352,AUDRAIN COUNTY,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION,2200 Maguire Blvd,Columbia,MO,65201,100.0,221112
1001404.0,110001681243,2023.0,Westbrook Energy Center,60 EISENHOWER DRIVE,WESTBROOK,ME,04092,Cumberland,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112
1001405.0,110066419209,2023.0,Blythe Energy,385 N. Buck Blvd.,BLYTHE,CA,92225,Riverside,ALTAGAS SERVICES (US) INC,"1411 3Rd Street, Suite A",Port Huron,MI,48060,100.0,221112
1001406.0,110015846076,2023.0,Covert Generating Station,26000 77TH ST,COVERT,MI,49043,Van Buren,CMS ENERGY CORP,One Energy Plaza Drive,Jackson,MI,49201,100.0,221112
1001407.0,110059923855,2023.0,"Fairless Energy, LLC",50 Energy Drive,FAIRLESS HILLS,PA,19030,Bucks,EDGEWATER GENERATION HOLDINGS LLC,591 West Putnam Avenue,Greenwich,CT,06830,100.0,221112
1001408.0,110034690564,2023.0,Channel Energy Center,451 LIGHT COMPANY ROAD,PASADENA,TX,77506,Harris,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112
1001409.0,110071160260,2023.0,Baconton,2237 HATCHER HILL RD,BACONTON,GA,31716,Mitchell,TEJAS POWER GENERATION LLC,2 Houston Center 909 Fannin,Houston,TX,77010,35.0,221112
1001410.0,110024352289,2023.0,Fore River Energy Center,9 BRIDGE ST,WEYMOUTH,MA,02191,Norfolk,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112
1001412.0,110070054886,2023.0,Barry,15300 Highway 43 North,BUCKS,AL,36512,Mobile,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,100.0,221112
1001414.0,110000589097,2023.0,E C Gaston,31972 HIGHWAY 25 NORTH,WILSONVILLE,AL,35186,Shelby,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,100.0,221112
1001417.0,110017433375,2023.0,Smith Generating Facility,12145 IRVINE ROAD,WINCHESTER,KY,40391,Clark,EAST KENTUCKY POWER COOPERATIVE INC,4775 Lexington Road,Winchester,KY,40391,100.0,221112
1001418.0,110056968278,2023.0,Charles R Lowman,CARSON ROAD,LEROY,AL,36548,Washington,POWERSOUTH ENERGY COOPERATIVE,2027 East Three Notch Street,Andalusia,AL,36421,100.0,221121
1001419.0,110000758797,2023.0,Escalante,COUNTY ROAD 19,PREWITT,NM,87045,McKinley,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,1100 W. 116th Avenue,Westminster,CO,80234,100.0,221112
1001420.0,110009570259,2023.0,Holcomb,2440 HOLCOMB LANE,HOLCOMB,KS,67851,Finney,SUNFLOWER ELECTRIC POWER CORP,301 W. 13th Street,Hays,KS,67601,100.0,221112
1001421.0,110071160042,2023.0,Cholla,4801 FRONTAGE ROAD,JOSEPH CITY,AZ,86032,Navajo,PINNACLE WEST CAPITAL CORP,400 N. 5Th Street,Phoenix,AZ,85004,100.0,221112
1001422.0,110017422145,2023.0,APS West Phoenix Power Plant,4606 WEST HADLEY,PHOENIX,AZ,85043,Maricopa,PINNACLE WEST CAPITAL CORP,400 N. 5Th Street,Phoenix,AZ,85004,100.0,221112
1001423.0,110071160043,2023.0,APS Saguaro Power Plant,MAIL POST 228,RED ROCK,AZ,85245,Pinal,PINNACLE WEST CAPITAL CORP,400 N. 5Th Street,Phoenix,AZ,85004,100.0,221112
1001424.0,110001695407,2023.0,Yucca Power Plant,7522 S SOMERTON AVE,YUMA,AZ,85364,Yuma,IMPERIAL IRRIGATION DISTRICT,333 E. Barioni Blvd,Imperial,CA,92251,29.0,221112
1001425.0,110000472097,2023.0,Irvington Generating Station,3950 E IRVINGTON ROAD,TUCSON,AZ,85714,Pima,UNS ENERGY CORP,88 East Broadway Blvd.,Tucson,AZ,85701,100.0,221112
1001427.0,110000499764,2023.0,Cross,553 CROSS STATION ROAD,PINEVILLE,SC,29468,Berkeley,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,1 Riverwood Drive,Moncks Corner,SC,29461,100.0,221112
1001428.0,110071160058,2023.0,Grand River Dam Authority,8142 HWY 412B,CHOUTEAU,OK,74337,Mayes,GRAND RIVER DAM AUTHORITY,8142 Highway 412B,Chouteau,OK,74337,100.0,221112
1001432.0,110071160061,2023.0,Lake Catherine,HIGHWAY 270 9 MILES WEST OF MALVERN,JONES MILL,AR,72105,Hot Spring,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100.0,221112
1001433.0,110071160063,2023.0,Thomas Fitzhugh,6006 Lock and Dam Road,OZARK,AR,72949,Franklin,ARKANSAS ELECTRIC COOPERATIVE CORP,1 Cooperative Way,Little Rock,AR,72209,100.0,221112
1001435.0,110036123469,2023.0,Mint Farm Generation Station,1200 Prudential Blvd,Longview,WA,98632,COWLITZ COUNTY,PUGET HOLDINGS LLC,Po Box 97034,Bellevue,WA,98009,100.0,221112
1001436.0,110041171086,2023.0,GOLDENDALE GENERATING STATION,600 INDUSTRIAL WAY,GOLDENDALE,WA,98620,KLICKITAT COUNTY,PUGET HOLDINGS LLC,Po Box 97034,Bellevue,WA,98009,100.0,221112
1001437.0,110000486395,2023.0,MAUI ELECTRIC CO (MECO) - KAHULUI GENERATING STATION,200 HOBRON LANE,KAHULUI,HI,96732,MAUI COUNTY,HAWAIIAN ELECTRIC INDUSTRIES INC,"1001 Bishop Street, Suite 1900",Honolulu,HI,96813,100.0,221112
1001438.0,110010385528,2023.0,MAUI ELECTRIC CO (MECO) - MAALAEA GENERATING STATION,1000 NORTH KIHEI ROAD,KIHEI,HI,96753,MAUI COUNTY,HAWAIIAN ELECTRIC INDUSTRIES INC,"1001 Bishop Street, Suite 1900",Honolulu,HI,96813,100.0,221112
1001440.0,110071160064,2023.0,Moss Landing,7301 State Highway 1,MOSS LANDING,CA,95039,Monterey,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112
1001444.0,110000522113,2023.0,AES Alamitos,690 N STUDEBAKER ROAD,LONG BEACH,CA,90803,Los Angeles,AES CORP,4300 Wilson Boulevard,Arlington,VA,22203,100.0,221112
1001447.0,110002921713,2023.0,AES Huntington Beach,21730 NEWLAND ST,HUNTINGTON BEACH,CA,92646,Orange,AES CORP,4300 Wilson Boulevard,Arlington,VA,22203,100.0,221112
1001449.0,110019004780,2023.0,"Ormond Beach Power, LLC",6635 S EDISON DR,OXNARD,CA,93033,Ventura,GENON HOLDINGS LLC,1360 Post Oak Blvd. Suite 2000,Houston,TX,77056,100.0,221112
1001450.0,110014322170,2023.0,AES Redondo Beach,1100 N HARBOR DRIVE,REDONDO BEACH,CA,90277,Los Angeles,AES CORP,4300 Wilson Boulevard,Arlington,VA,22203,100.0,221112
1001451.0,110024530364,2023.0,Mountainview Generating Station,2492 WEST SAN BERNARDINO AVE,REDLANDS,CA,92374,San Bernardino,EDISON INTERNATIONAL,2244 Walnut Grove Avenue,Rosemead,CA,91770,100.0,221112
1001453.0,110000742929,2023.0,Joliet 29,1800 CHANNAHON RD,JOLIET,IL,60436,Will,NRG ENERGY INC,910 Louisiana Street,Houston,TX,77002,100.0,221112
1001454.0,110002672484,2023.0,El Centro,485 E VILLA AVE,EL CENTRO,CA,92243,Imperial,IMPERIAL IRRIGATION DISTRICT,333 E. Barioni Blvd,Imperial,CA,92251,100.0,221112
1001455.0,110002422815,2023.0,Harbor Generating Station,161 N ISLAND AVE,WILMINGTON,CA,90744,Los Angeles,CITY OF LOS ANGELES CALIFORNIA,"200 N Spring Street, Suite 303",Los Angeles,CA,90012,100.0,221112
1001456.0,110000914734,2023.0,Scattergood Generating Station,12700 VISTA DEL MAR,PLAYA DEL REY,CA,90293,Los Angeles,CITY OF LOS ANGELES CALIFORNIA,"200 N Spring Street, Suite 303",Los Angeles,CA,90012,100.0,221112
1001457.0,110012444417,2023.0,Valley Generating Station,11801 SHELDON ST,SUN VALLEY,CA,91352,Los Angeles,CITY OF LOS ANGELES CALIFORNIA,"200 N Spring Street, Suite 303",Los Angeles,CA,90012,100.0,221112
1001459.0,110071161556,2023.0,Glenarm,43 EAST STATE ST,PASADENA,CA,91105,Los Angeles,CITY OF PASADENA CALIFORNIA,85 East State Street,Pasadena,CA,91105,100.0,221112
1001462.0,110000467851,2023.0,Comanche (470),2005 LIME RD,PUEBLO,CO,81006,Pueblo,HOLY CROSS ELECTRIC ASSOC INC,3799 U.S. Highway 82,Glenwood Springs,CO,81601,4.19,221112
1001463.0,110000467290,2023.0,Valmont,1800 N 63RD ST,BOULDER,CO,80302,Boulder,XCEL ENERGY INC,414 Nicollet Mall,Minneapolis,MN,55401,100.0,221112
1001465.0,110009559637,2023.0,Martin Drake,700 S CONEJOS ST,COLORADO SPRINGS,CO,80903,El Paso,COLORADO SPRINGS UTILITIES,"121 South Tejon Street, Suite 200",Colorado Springs,CO,80903,100.0,221112
1001466.0,110071161558,2023.0,Hayden,12795 E YUTE,HAYDEN,CO,81639,Routt,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1500 N Mill Avenue,Tempe,AZ,85281,29.59,221112
1001469.0,110000316006,2023.0,Montville,74 LATHROP ROAD,UNCASVILLE,CT,06382,New London,ARCLIGHT ENERGY PARTNERS FUND VII LP,"200 CLARENDON STREET, 55TH FLOOR",BOSTON,MA,02116,100.0,221112
1001472.0,110070835005,2023.0,Curtis H. Stanton Energy Center,5100 S ALAFAYA TRAIL,ORLANDO,FL,32831,Orange,ORLANDO UTILITIES COMMISSION (INC),100 West Anderson Street,Orlando,FL,32801,100.0,221112
1001477.0,110000338821,2023.0,Edge Moor,200 HAY ROAD,WILMINGTON,DE,19809,New Castle,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112
1001478.0,110064617589,2023.0,Indian River,29416 POWER PLANT ROAD,DAGSBORO,DE,19939,Sussex,NRG ENERGY INC,910 Louisiana Street,Houston,TX,77002,100.0,221112
1001481.0,110045626989,2023.0,Brandon Shores LLC,2030 Brandon Shores RD,Baltimore,MD,21226,Anne Arundel,TALEN ENERGY CORP,"600 Hamilton Street, Suite 600",Allentown,PA,18101,100.0,221112
1001483.0,110071161609,2023.0,Fort Myers,10650 STATE ROAD 80,FORT MYERS,FL,33905,Lee,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100.0,221112
1001484.0,110055206584,2023.0,Port Everglades,8100 EISENHOWER BOULEVARD,FORT LAUDERDALE,FL,33316,Broward,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100.0,221112
1001485.0,110000363963,2023.0,Riviera,200 300 BROADWAY,RIVIERA BEACH,FL,33404,Palm Beach,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100.0,221112
1001487.0,110017431215,2023.0,Crystal River Power Plant,15760 WEST POWERLINE ST,CRYSTAL RIVER,FL,34428,Citrus,DUKE ENERGY CORP,550 S Tryon Street,Charlotte,NC,28202,100.0,221112
1001489.0,110000588846,2023.0,P L Bartow Power Plant,1601 WEEDON ISLAND DRIVE,SAINT PETERSBURG,FL,33702,Pinellas,DUKE ENERGY CORP,550 S Tryon Street,Charlotte,NC,28202,100.0,221112
1001490.0,110070395397,2023.0,Suwannee River Power Plant,4037 RIVER ROAD,LIVE OAK,FL,32060,Suwannee,DUKE ENERGY CORP,550 S Tryon Street,Charlotte,NC,28202,100.0,221112
1001491.0,110000588677,2023.0,Lansing Smith Generating Plant,4300 HIGHWAY 2300,SOUTHPORT,FL,32409,Bay,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100.0,221112
1001492.0,110008319505,2023.0,Big Bend,13031 WYANDOTTE ROAD,APOLLO BEACH,FL,33572,Hillsborough,TECO ENERGY INC,702 N Franklin Street,Tampa,FL,33602,100.0,221112
1001495.0,110000362615,2023.0,Deerhaven,10001 NW 13TH ST,GAINESVILLE,FL,32653,Alachua,CITY OF GAINESVILLE FLORIDA,200 East University Avenue,Gainesville,FL,32601,100.0,221112
1001496.0,110071161612,2023.0,J R Kelly,515 SE 5 AVE,GAINESVILLE,FL,32601,Alachua,CITY OF GAINESVILLE FLORIDA,200 East University Avenue,Gainesville,FL,32601,100.0,221112
1001497.0,110000361929,2023.0,J D Kennedy,4215 TALLEYRAND AVE,JACKSONVILLE,FL,32206,Duval,JACKSONVILLE ELECTRIC AUTHORITY,225 North Pearl Street,Jacksonville,FL,32202,100.0,221112
1001498.0,110045693692,2023.0,Northside,4377 HECKSCHER DRIVE,JACKSONVILLE,FL,32226,Duval,JACKSONVILLE ELECTRIC AUTHORITY,225 North Pearl Street,Jacksonville,FL,32202,100.0,221112
1001499.0,110071161613,2023.0,Charles Larsen Memorial Power Plant,2002 E RD 92,LAKELAND,FL,33801,Polk,CITY OF LAKELAND FLORIDA,228 S Massachusetts Avenue,Lakeland,FL,33801,100.0,221112
1001500.0,110000364882,2023.0,C D McIntosh Jr Power Plant,3030 E LAKE PARKER DR,LAKELAND,FL,33801,Polk,CITY OF LAKELAND FLORIDA,228 S Massachusetts Avenue,Lakeland,FL,33801,100.0,221112
